明白,jasen
明白,razumljiv
明白,očiten
あっさり,"z lahkoto"
あっさり,hitro
あっさり,enostavno
あのう,"A... (Oprostite,..)"
あのう,"tisto {tam, stran od mene in tebe}"
あのう,ono
あの,"A... (Oprostite,..)"
あの,"tisto {tam, stran od mene in tebe}"
あの,ono
あのー,"A... (Oprostite,..)"
あのー,"tisto {tam, stran od mene in tebe}"
あのー,ono
あの人,"tisti človek"
あの人,on
あの人,ona
彼の人,"tisti človek"
彼の人,on
彼の人,ona
あの方,"tista oseba"
彼の方,"tista oseba"
あら,oh!
あら,"a res!"
あんな,"takšen {kot ono tam"
あんな,"stran od mene in tebe}"
あんな,takšen
否々,"nerade volje"
否々,"proti volji"
否々,neprostovoljno
否々,"z nejevoljo"
否々,nerad
否否,"nerade volje"
否否,"proti volji"
否否,neprostovoljno
否否,"z nejevoljo"
否否,nerad
いらっしゃい,dobrodošli
いらしゃい,dobrodošli
いらっしゃいませ,"dobrodošli（→ いらっしゃる）"
いらしゃいませ,"dobrodošli（→ いらっしゃる）"
いっらしゃいませ,"dobrodošli（→ いらっしゃる）"
いらっしゃる,biti（→いる）
いらっしゃる,"iti （→いく）"
いらっしゃる,"priti （→くる）"
うずうず,"ko prsti srbijo"
うずうず,"hoteti nekaj storiti"
うずうず,"želeti nekaj storiti"
ウズウズ,"ko prsti srbijo"
ウズウズ,"hoteti nekaj storiti"
ウズウズ,"želeti nekaj storiti"
うっかり,brezskrbno
うっかり,neprevidno
うっかり,malomarno
ウッカリ,brezskrbno
ウッカリ,neprevidno
ウッカリ,malomarno
うとうと,zaspan
うとうと,dremav
うとうと,utrujen
うとうと,izčrpan
ウトウト,zaspan
ウトウト,dremav
ウトウト,utrujen
ウトウト,izčrpan
うとっと,zaspan
うとっと,dremav
うとっと,utrujen
うとっと,izčrpan
ウトッと,zaspan
ウトッと,dremav
ウトッと,utrujen
ウトッと,izčrpan
ウトっと,zaspan
ウトっと,dremav
ウトっと,utrujen
ウトっと,izčrpan
うろうろ,lenobno
うろうろ,počasi
うろうろ,"tavati brez cilja"
ウロウロ,lenobno
ウロウロ,počasi
ウロウロ,"tavati brez cilja"
うそうそ,lenobno
うそうそ,počasi
うそうそ,"tavati brez cilja"
ウソウソ,lenobno
ウソウソ,počasi
ウソウソ,"tavati brez cilja"
うん,"familiar. ja"
うん,"ja, aha (neformalna pritrdilnica)"
うむ,"familiar. ja"
うむ,"ja, aha (neformalna pritrdilnica)"
ううむ,"familiar. ja"
ううむ,"ja, aha (neformalna pritrdilnica)"
うんざり,naveličanost
ウンザリ,naveličanost
ええ,ja
えー,ja
えっと,"hmm, no, (kaj naj bi rekel)"
えーと,"hmm, no, (kaj naj bi rekel)"
えーっと,"hmm, no, (kaj naj bi rekel)"
ええと,"hmm, no, (kaj naj bi rekel)"
ええっと,"hmm, no, (kaj naj bi rekel)"
お出でになる,biti
お出でになる,iti
お出でになる,priti
御出でになる,biti
御出でになる,iti
御出でになる,priti
おっかない,zastrašujoč
おっかない,ogromen
オドオド,neodločno
オドオド,omahljivo
オドオド,boječe
おどおど,neodločno
おどおど,omahljivo
おどおど,boječe
おろおろ,"biti v zadregi"
おろおろ,"biti nemiren"
おろおろ,"biti živčen"
おろおろ,trepetati
オロオロ,"biti v zadregi"
オロオロ,"biti nemiren"
オロオロ,"biti živčen"
オロオロ,trepetati
お蔭,zasluga
お蔭,pomoč
御蔭,zasluga
御蔭,pomoč
お陰,zasluga
お陰,pomoč
御陰,zasluga
御陰,pomoč
お菓子,slaščice
お菓子,sladkarije
お菓子,bomboni
お菓子,"sladko ali slano pecivo"
御菓子,slaščice
御菓子,sladkarije
御菓子,bomboni
御菓子,"sladko ali slano pecivo"
お願いします,prosim
御願いします,prosim
お客さん,gost
御客さん,gost
お客様,"gost (spošt.)"
お客さま,"gost (spošt.)"
御客様,"gost (spošt.)"
御客さま,"gost (spošt.)"
お供,spremljati
お供,spremljevalec
お供,sopotnik
お供,družabnik
御供,spremljati
御供,spremljevalec
御供,sopotnik
御供,družabnik
お伴,spremljati
お伴,spremljevalec
お伴,sopotnik
お伴,družabnik
御伴,spremljati
御伴,spremljevalec
御伴,sopotnik
御伴,družabnik
お金,denar
御金,denar
お兄さん,"{vaš, njegov itd.} starejši brat"
お兄さん,"{naziv za naslavljanje, ogovarjanje lastnega starejšega brata}"
御兄さん,"{vaš, njegov itd.} starejši brat"
御兄さん,"{naziv za naslavljanje, ogovarjanje lastnega starejšega brata}"
お見舞い,"obisk pri bolniku"
お見舞,"obisk pri bolniku"
御見舞い,"obisk pri bolniku"
御見舞,"obisk pri bolniku"
お参り,čaščenje
お参り,romanje
お参り,"obisk svetišča"
御参り,čaščenje
御参り,romanje
御参り,"obisk svetišča"
お産,"rojstvo otroka"
御産,"rojstvo otroka"
お使い,opravek
お使い,posel
お使い,postrežba
お使い,sluga
お使い,strežnik
お使い,sobar
お使い,sobarica
御使い,opravek
御使い,posel
御使い,postrežba
御使い,sluga
御使い,strežnik
御使い,sobar
御使い,sobarica
お遣い,opravek
お遣い,posel
お遣い,postrežba
お遣い,sluga
お遣い,strežnik
お遣い,sobar
お遣い,sobarica
御遣い,opravek
御遣い,posel
御遣い,postrežba
御遣い,sluga
御遣い,strežnik
御遣い,sobar
御遣い,sobarica
お使,opravek
お使,posel
お使,postrežba
お使,sluga
お使,strežnik
お使,sobar
お使,sobarica
御使,opravek
御使,posel
御使,postrežba
御使,sluga
